name,salary,area_name,published_at
ПРОГРАММИСТ 1С,36009.48,Москва,2006-04-05 12:34:40.040
Project Management Role,,Москва,2006-04-05 12:39:20.040
Инженер-программист (рассматриваются резюме выпускников и студентов старших курсов),34624.5,Москва,2006-04-10 16:24:58.040
Инженер по сборке и обслуживанию компьютерной техники,,Киев,2006-05-03 11:28:00.040
Аналитик,48474.3,Москва,2006-04-19 12:10:25.040
Тестировщик ПО (рассматриваются резюме выпускников и студентов старших курсов),20774.7,Москва,2006-04-19 12:10:26.040
Customer Support Intern (GE Energy),,Москва,2006-04-05 12:44:07.040
Технический писатель (рассматриваются резюме выпускников и студентов старших курсов),20431.8,Москва,2006-05-29 10:11:26.040
Ведущий инженер комплектации,,Киев,2006-04-05 12:44:51.040
Project Manager,67338.75,Москва,2006-06-26 14:11:29.040
Менеджер по работе с партнерами (CRM),13849.8,Киев,2006-04-05 13:01:16.040
Специалист по подготовке электронных презентаций,,Москва,2006-05-04 11:03:48.040
Инженер проектировщик информационных систем,33239.52,Москва,2006-04-05 13:15:48.040
Менеджер по продажам (CRM),13849.8,Киев,2006-04-05 13:16:38.040
Верстальщик,,Москва,2006-06-29 16:22:51.040
Технический писатель (ИТ),,Киев,2006-05-03 11:28:40.040
Руководитель проектов,,Москва,2006-07-25 14:02:14.040
Системный администратор,44268.9,Москва,2006-05-22 12:35:11.040
Оператор базы данных,12464.82,Москва,2006-04-05 13:41:54.040
Инженер по коммутационным системам,,Киев,2006-04-05 13:44:18.040
Инженер-программист,22474.98,Москва,2006-05-31 13:19:47.040
Web-программист,34624.5,Москва,2006-04-05 13:48:44.040
Руководитель проекта,61295.4,Москва,2006-05-29 09:46:02.040
Сервисный инженер по оборудованию IBM,55399.2,Москва,2006-04-05 13:51:41.040
Системный инженер Cisco,83098.8,Москва,2006-04-05 13:59:59.040
Программист,,Киев,2006-04-05 14:01:48.040
Оператор базы данных,12464.82,Москва,2006-04-05 14:11:16.040
Сотрудник сервис-деска,11079.84,Москва,2006-04-05 14:21:45.040
Менеджер по продажам,26314.62,Москва,2006-04-05 14:23:22.040
Программист 1С (в бухгалтерию крупной международной торговой компании),37719.22,Москва,2006-07-17 10:27:05.040
Инженер по информационной безопасности,,Москва,2006-07-25 14:02:14.040
Инженер-проектировщик,27242.4,Москва,2006-05-02 17:11:39.040
FPGA дизайнер,48474.3,Москва,2006-04-05 14:51:14.040
Менеджер отдела продаж,23544.66,Москва,2006-04-05 15:01:52.040
PHP разработчик - веб программист,34053.0,Москва,2006-05-29 19:07:01.040
Presale-инженер,41549.4,Москва,2006-04-05 15:20:49.040
Специалист по mySAP (ABAP-разработчик),93868.95,Москва,2006-08-15 14:37:52.040
СИСТЕМНЫЙ АДМИНИСТРАТОР,37394.46,Москва,2006-04-05 15:40:40.040
Директора по развитию,,Москва,2006-04-17 15:22:38.040
Системный администратор,,Москва,2006-04-05 15:42:56.040
"Консультант по mySAP ERP (R/3, функциональность MM, SD)",53639.4,Москва,2006-08-15 14:37:52.040
Руководитель направления сервисной логистики,,Москва,2006-04-05 15:51:06.040
Менеджер по работе с клиентами,13849.8,Москва,2006-04-17 10:46:44.040
Специалист по поддержке пользователей,24929.64,Москва,2006-04-05 15:54:58.040
Web программист .NET (P_CRM),46776.625,Москва,2006-09-11 08:58:30.040
"Country Manager / General Manager (Moscow, Russia)",83098.8,Москва,2006-04-05 16:06:54.040
"Country Manager / General Manager (Moscow, Russia)",90023.7,Москва,2006-04-05 16:07:58.040
"Community Manager (Moscow, Russia)",55399.2,Москва,2006-04-05 16:10:49.040
"Country Manager / General Manager (Moscow, Russia)",90023.7,Москва,2006-04-05 16:11:29.040
"Site Producer / Content Manager (Moscow, Russia)",56784.18,Москва,2006-04-05 16:13:43.040
Сетевой администратор,,Москва,2006-05-29 10:10:07.040
Консультант-стажер (SAP_SS),,Москва,2006-04-19 08:45:35.040
Разработчик С++,33239.52,Санкт-Петербург,2006-04-05 16:20:50.040
WEB-ПРОГРАММИСТ,44319.36,Москва,2006-04-28 20:58:19.040
Менеджер продаж департамента програмных решений,,Киев,2006-04-05 16:27:38.040
Директор по продажам департамента програмных решений,30469.56,Киев,2006-04-05 16:31:00.040
Программист,,Москва,2006-04-05 16:39:02.040
Менеджер по продажам,35515.935,Санкт-Петербург,2006-12-11 18:26:11.030
Network администратор .,81727.2,Москва,2006-05-02 11:24:17.040
Delphi Developer,25588.725000000002,Санкт-Петербург,2006-06-13 11:48:10.040
ИТ Тренер (Крупная западная сеть гипермаркетов),34624.5,Москва,2006-04-05 16:58:11.040
J2EE (Java) Developer,37719.22,Санкт-Петербург,2006-07-11 16:22:58.040
ПРОГРАММИСТ 1С,37394.46,Москва,2006-04-05 17:03:20.040
J2EE (Java) Junior Developer,28289.415,Санкт-Петербург,2006-07-11 16:22:58.040
Web-программист (PHP).,,Москва,2006-06-16 15:06:07.040
Web-программист (BITRIX) - удаленный проект,32690.88,Москва,2006-05-02 12:50:11.040
Руководитель отдела IT-консалтинга (general-management) / отдела внедрения.,47674.2,Москва,2006-05-12 08:53:59.040
J2SE (Java) Junior Developer,24248.07,Санкт-Петербург,2006-07-11 16:22:58.040
Java Web Applications Developer,47149.025,Санкт-Петербург,2006-07-11 16:22:58.040
Oracle DBA + PL SQL Developer,26935.5,Санкт-Петербург,2006-06-19 12:27:52.040
Инженер по проектированию (радиосредства),,Киев,2006-05-29 12:48:34.040
PHP Developer,18854.850000000002,Санкт-Петербург,2006-06-19 12:27:52.040
Системный администратор (UNIX),24929.64,Москва,2006-04-05 17:24:27.040
Системный администратор баз данных ORACLE,43107.68,Москва,2006-07-03 11:43:07.040
Менеджер по продажам,22159.68,Москва,2006-04-05 17:25:55.040
Web-программист,23544.66,Москва,2006-04-05 17:26:40.040
Account Manager,124648.2,Москва,2006-04-05 17:36:51.040
Public Relations Specialist,41549.4,Москва,2006-04-24 09:55:37.040
Программист 1С,,Киев,2006-05-03 12:11:28.040
Консультант по гостиничным технологиям (Installer & Trainer),34624.5,Москва,2006-04-24 16:00:50.040
Инженер пакетной радиосети передачи данных,,Киев,2006-04-05 17:52:36.040
Web developer on Microsoft platform (IIS 6.0),41549.4,Москва,2006-04-05 18:07:34.040
"Программист С,С++,C#",,Киев,2006-05-03 17:39:21.040
"Программист С,С++,C# (начальный уровень)",,Киев,2006-04-05 18:16:05.040
System supporter/application manager for Capital markets.,68106.0,Москва,2006-05-02 11:24:18.040
Консультант по внедрению ПО (документооборот),,Киев,2006-05-03 17:39:21.040
Бизнес-аналитик,,Москва,2006-04-05 18:31:18.040
Технический писатель (ERP/CRM),,Киев,2006-05-03 17:39:20.040
Специалист отдела ввода данных,13849.8,Москва,2006-04-05 18:33:57.040
Специалист по бизнес-логике филиалов,,Москва,2006-05-02 12:05:34.040
Программист бизнес-приложений,,Киев,2006-04-05 18:40:48.040
Аналитик (разработка ПО),,Киев,2006-05-03 17:39:20.040
Разработчик приложений Lotus Domino/Notes,,Киев,2006-05-03 17:39:20.040
Системный администратор,26314.62,Москва,2006-04-05 18:52:16.040
Системный администратор,26314.62,Москва,2006-04-05 18:53:57.040
Системный администратор,27685.7502,Москва,2006-04-05 18:55:39.040
Менеджер по работе с клиентами,18697.23,Москва,2006-04-05 19:03:38.040
Старший консультант в направление инвестиционного и стратегического консультирования,,Москва,2006-09-04 10:16:31.040
HP Open View - инженер,,Москва,2006-10-03 12:02:03.040
Инженер ( RISC – серверы ),,Москва,2006-10-03 12:02:03.040
Проектировщик (системы управления телефонной сетью),,Москва,2006-10-03 12:02:03.040
Ведущий инженер,29084.58,Москва,2006-04-06 00:17:37.040
Программист,29084.58,Москва,2006-04-06 00:20:29.040
Инженер-проектировщик,26314.62,Москва,2006-04-06 00:32:03.040
Инженер службы поддержки,25199.22,Москва,2006-05-02 09:04:50.040
Программист 1С,41549.4,Москва,2006-04-13 11:39:20.040
Специалист по продажам,13471.15,Москва,2006-07-25 16:54:35.040
Руководитель проектов,48483.9,Москва,2006-06-13 17:07:07.040
Руководитель проекта (АСКУЭ),,Москва,2006-05-02 09:00:12.040
Системный администратор 1С,16619.76,Самара,2006-04-06 10:23:13.040
Проектировщик систем автоматизации (энергоснабжение предприятий),,Москва,2006-05-02 09:00:04.040
Пуско-наладчик (системы автоматизации электроснабжения ),,Москва,2006-10-09 09:11:42.040
Специалист по серверному оборудованию,,Москва,2006-04-24 22:13:50.040
Программист,,Санкт-Петербург,2006-10-19 14:26:15.040
HTML-верстальщик,12124.035,Москва,2006-07-19 10:06:14.040
Программист-разработчик (ведущий программист),53122.68,Москва,2006-05-17 11:53:34.040
Ассистент отдела проектов (полный рабочий день),12464.82,Москва,2006-04-19 16:44:30.040
Ассистент менеджера по продажам.,14983.32,Москва,2006-05-29 12:18:46.040
Специалист по сопровождению программного обеспечения,32330.76,Москва,2006-07-10 13:13:27.040
Инженер,35415.12,Москва,2006-05-10 11:24:58.040
Инженер по подготовке производства,,Санкт-Петербург,2006-05-30 10:44:34.040
Системный администратор,,Киев,2006-04-20 12:52:24.040
Бизнес-аналитик в транспортный отдел,,Москва,2006-04-06 11:20:45.040
Presale инженер по вычислительным системам и системам хранения данных,,Екатеринбург,2006-04-06 11:21:17.040
Программист Delphi,40863.6,Москва,2006-05-05 17:06:26.040
Администратор баз данных,45704.340000000004,Москва,2006-04-06 11:22:53.040
Программист,22159.68,Москва,2006-04-06 11:24:11.040
Системный аналитик,,Москва,2006-04-06 11:32:34.040
"Менеджер по продажам торгового оборудования (ККМ, POSтерминалы)",18854.850000000002,Москва,2006-06-29 16:20:32.040
Системный администратор,19389.72,Санкт-Петербург,2006-04-06 11:49:09.040
Специалист IT,24929.64,Москва,2006-04-06 11:50:37.040
Менеджер по продажам интернет-услуг,30975.825,Москва,2006-06-01 11:34:27.040
Начальник отдела автоматизированных информационных систем в инвестиционную компанию,60939.12,Москва,2006-04-06 12:06:23.040
Администратор продаж,,Москва,2006-04-06 12:08:33.040
Консультант Oracle,,Киев,2006-04-21 13:58:06.040
"Администратор Helpdesk, Руководитель группы поддержки пользователей.",30469.56,Москва,2006-04-11 13:49:46.040
Разработчик Java,55399.2,Москва,2006-04-06 13:09:50.040
Программист 1С,,Санкт-Петербург,2006-04-06 13:11:54.040
Программист Java,55399.2,Москва,2006-04-06 13:12:17.040
Web программист,22159.68,Москва,2006-04-06 13:14:17.040
Capstone System Support Specialist (Capstone Programmer),,Москва,2006-06-01 23:00:55.040
Руководитель отдела разработок - менеджер проектов (телекоммуникации),134677.5,Москва,2006-06-19 10:23:21.040
Специалист Отдела биржевых операций Управления рынка стандартных контрактов,31854.54,Москва,2006-04-06 13:19:54.040
Инженер связи,23544.66,Москва,2006-04-06 13:28:15.040
Системный администратор,31328.76,Москва,2006-05-22 19:36:30.040
Database manager (Специалист по работе с БД),47089.32,Москва,2006-04-06 13:57:36.040
Менеджер сервисного центра,34053.0,Москва,2006-05-12 18:31:52.040
Начальник отдела информационной безопасности,48474.3,Москва,2006-04-06 14:11:31.040
Начальник отдела системного администрирования,41549.4,Москва,2006-04-06 14:16:13.040
Инженер по тестированию (г. Нижний Новгород),18004.74,Ярославль,2006-04-20 11:50:13.040
Интернет маркетолог,,Москва,2006-07-24 11:16:41.040
Инженер-программист (г. Нижний Новгород),23544.66,Ярославль,2006-04-20 11:50:14.040
Консультант SAP BW,83098.8,Москва,2006-04-06 14:35:55.040
Консультант SAP APO,117723.3,Москва,2006-04-06 14:36:31.040
Специалист по тех.поддержке,12259.08,Москва,2006-05-03 10:55:00.040
Консультант SAP FI/CO,117723.3,Москва,2006-04-06 14:36:54.040
Специалист SAP CRM,117723.3,Москва,2006-04-06 14:37:29.040
Консультант SAP MM/SD,117723.3,Москва,2006-04-06 14:37:56.040
Ведущий специалист отдела программных средств,21553.84,Москва,2006-07-17 10:34:08.040
Project manager,83098.8,Москва,2006-04-06 14:45:48.040
Web-программист,18004.74,Киев,2006-04-12 15:15:40.040
Writer (content writer),,Москва,2006-04-06 15:11:43.040
"Дизайнер (AutoCAD) в салон офисной мебели ""KRAFT""",27699.6,Москва,2006-04-06 15:30:20.040
Программист MS SQL,39501.48,Москва,2006-05-06 09:24:54.040
Специалист по Microsoft Project (администратор баз данных),37394.46,Москва,2006-04-06 15:34:29.040
Technical Support Engineer,37719.22,Санкт-Петербург,2006-07-28 16:40:35.040
Инженер,13849.8,Москва,2006-04-06 15:44:39.040
Тестер ПО,9002.37,Москва,2006-04-06 15:47:38.040
Field Service Engineer,,Москва,2006-04-06 15:47:41.040
Technical Support Engineer,,Москва,2006-04-06 15:49:10.040
Главный специалист группы Проектирования Отдела Банковских Технологий,,Москва,2006-04-06 15:52:50.040
Менеджер Проектов по созданию ИТ-инфраструктуры,30469.56,Москва,2006-04-06 15:54:29.040
Программист-разработчик ( ПО ORACLE),55399.2,Москва,2006-04-28 12:43:48.040
Технический писатель,,Москва,2006-06-19 10:13:46.040
Специалист по поддержке пользователей,24518.16,Москва,2006-05-03 09:23:30.040
Специалист службы анализа и контроля расчетов,21793.92,Москва,2006-05-10 10:03:27.040
WEB-дизайнер,23544.66,Санкт-Петербург,2006-04-06 16:21:02.040
Специалист по тестированию ERP-систем,16345.44,Москва,2006-05-22 15:33:12.040
Разработчик отчетов (OLAP разработчик),,Москва,2006-06-26 14:11:29.040
Ведущий разработчик на MS.Net,41549.4,Москва,2006-04-06 16:47:45.040
Разработчик Perl,69249.0,Москва,2006-04-06 16:48:35.040
Разработчик Java,65094.06,Москва,2006-04-06 16:50:00.040
Архитектор приложений на платформе MS.Net,41549.4,Москва,2006-04-06 16:51:24.040
Специалист по технической поддержке,15234.78,Москва,2006-04-06 17:05:42.040
Cпециалист по разработке тестовых модулей,,Москва,2006-06-15 13:04:56.040
WEB-программист,27242.4,Москва,2006-05-02 12:02:43.040
Технический директор,166197.6,Москва,2006-04-06 17:30:44.040
Ведущий бизнес-аналитик (Департамент бизнес-информации Управления планирования) (вакансия БЛМ-Консорт),122590.8,Москва,2006-05-06 14:52:57.040
Региональный представитель по Северо-Западному региону,34624.5,Санкт-Петербург,2006-04-06 17:50:25.040
Buisness Analyst,34624.5,Киев,2006-04-06 17:51:40.040
Менеджер проекта,,Москва,2006-04-06 18:29:18.040
Администратор по ИТ Безопасности,27242.4,Москва,2006-05-02 12:02:44.040
"Инженер-проектировщик (связь, слаботочные системы)",16619.76,Москва,2006-04-06 18:46:39.040
Инженер по тестированию (г. Нижний Новгород),18004.74,Чебоксары,2006-04-20 11:50:13.040
Инженер-программист (г. Нижний Новгород),23544.66,Чебоксары,2006-04-20 11:50:14.040
Аналитик/внедренец BAAN,,Москва,2006-04-06 19:03:04.040
"Администратор баз данных (старший, ведущий)",,Москва,2006-05-03 12:50:08.040
Ведущий программист,41549.4,Москва,2006-04-06 19:07:07.040
Программист.NET,,Москва,2006-04-06 19:10:13.040
"Ведущий программист (MSSQL, VB.NET)",41549.4,Москва,2006-04-06 19:10:28.040
Старший системный администратор,33239.52,Москва,2006-04-06 19:13:16.040
Тестировщик,,Москва,2006-04-06 19:13:56.040
Cистемный администратор. Helpdesk-специалист.,29084.58,Москва,2006-04-06 19:14:46.040
Sales assistant,24237.15,Москва,2006-04-13 18:26:30.040
Специалист по продажам,13621.2,Москва,2006-05-03 11:57:19.040
Программист С++,,Москва,2006-04-06 19:27:28.040
Системный администратор (вакансия БЛМ-Консорт),45704.340000000004,Москва,2006-04-21 20:39:02.040
Инженер-программист (мобильные решения),,Москва,2006-05-02 13:18:34.040
Системный архитектор,,Москва,2006-04-06 19:32:35.040
Программист-разработчик (Oracle),45790.35,Москва,2006-06-13 20:25:11.040
"Программист-разработчик (Oracle, Power Builder)",49859.28,Москва,2006-04-06 19:36:37.040
Администратор сети Lotus Domino (присутствуют командировки),41570.535,Москва,2006-08-07 10:25:06.040
Администратор сети Novell,40229.55,Москва,2006-08-07 10:25:06.040
Продакт менеджер по телефонным станциям Samsung,,Москва,2006-06-27 16:27:15.040
Менеджер по статистике и аналитике,36009.48,Москва,2006-04-14 18:36:43.040
Аналитик,27242.4,Москва,2006-05-30 14:53:08.040
"Старший программист (Delphi, MS SQL)",42423.4125,Москва,2006-06-14 15:50:37.040
Специалист по продажам,8309.88,Алматы,2006-04-07 07:23:39.040
SOX specialist/Auditor,44319.36,Москва,2006-04-07 09:28:40.040
Системный администратор,22159.68,Московская область - Восток,2006-04-12 13:28:57.040
"Проджект-менеджер (сейл, менеджер по продажам)",20774.7,Киев,2006-04-07 10:37:49.040
Менеджер по качеству,,Москва,2006-05-02 10:42:40.040
Программист,22159.68,Москва,2006-04-13 09:48:21.040
Менеджер по продажам,,Москва,2006-04-07 10:55:39.040
Разработчик технической документации/Тестировщик,,Москва,2006-04-07 10:56:59.040
.NET программист на C#,,Москва,2006-04-07 10:57:50.040
Системный администратор,,Москва,2006-05-04 09:32:22.040
Ведущий специалист службы SDH,,Москва,2006-04-07 10:59:43.040
Cпециалист Отдела поддержки пользователей (HelpDesk),27242.4,Москва,2006-05-04 12:46:14.040
Sales-manager,13849.8,Москва,2006-04-07 11:06:14.040
Системный администратор,28289.415,Москва,2006-07-24 14:40:13.040
Администратор базы данных,19069.68,Санкт-Петербург,2006-05-03 10:49:06.040
Специалист Службы открытых офисов - срочный контракт,,Москва,2006-04-07 11:54:08.040
Менеджер по подбору персонала,27699.6,Москва,2006-04-07 11:56:15.040
РУКОВОДИТЕЛЬ ГРУППЫ ПОДГОТОВКИ ДАННЫХ И АНАЛИТИКИ,16345.44,Москва,2006-05-18 12:55:13.040
Менеджер по продажам,22159.68,Москва,2006-04-07 12:10:41.040
Web-программист,23544.66,Москва,2006-04-07 12:11:35.040
Бизнес Аналитик,49570.38,Москва,2006-10-02 12:29:50.040
Менеджер по продажам услуг call-центра,20774.7,Санкт-Петербург,2006-04-07 12:17:34.040
Инженер службы технической поддержки,24929.64,Москва,2006-04-07 12:19:08.040
Менеджер Проектов,,Москва,2006-09-18 12:23:57.040
Дизайнер по интерфейсам. WEB-дизайнер,24518.16,Москва,2006-05-02 12:02:45.040
Программист-разработчик ПО под Unix/Linux системы,27242.4,Москва,2006-05-10 11:20:05.040
Программист .Net,44949.96,Москва,2006-05-02 16:15:02.040
Разработчик PL/SQL+Java.,,Москва,2006-05-26 09:56:04.040
Системный администратор/специалист тех.поддержки,,Москва,2006-04-07 12:49:01.040
Системный администратор/ специалист helpdesk,19389.72,Москва,2006-04-07 12:49:42.040
Инженер по телекоммуникациям,21548.4,Москва,2006-06-09 13:28:09.040
"Архитектор, дизайнер",21793.92,Майкоп,2006-05-22 10:02:35.040
Дизайнер,21793.92,Москва,2006-05-22 10:02:35.040
Менеджер проектов 1С,,Москва,2006-09-14 10:11:12.040
Администратор ERP-системы,62324.1,Москва,2006-04-07 13:28:12.040
Программист 1 С,,Москва,2006-06-13 15:25:33.040
Web Программист (WebD-FC),36206.595,Москва,2006-08-25 15:51:49.040
.NET Разработчик (NET-RP),36009.48,Москва,2006-04-07 13:34:32.040
Программист 1С,40863.6,Москва,2006-05-06 10:58:32.040
Начальник отдела программного обеспечения,62324.1,Москва,2006-04-07 13:42:04.040
Java программист-стажер (код: JD-Re),24137.73,Москва,2006-08-18 17:06:34.040
Программист JAVA (JD-EOF),26314.62,Москва,2006-04-07 13:45:34.040
Тестировщик/Инженер по контролю качества (ST-E1),22900.954999999998,Москва,2006-07-10 19:05:34.040
Специалист по технической поддержке (код: EAC-E1),30469.56,Москва,2006-04-07 13:50:26.040
Client Support/financial analyst (CS/fa-IV),30469.56,Москва,2006-04-07 13:59:18.040
Администратор в IT-отдел,12464.82,Москва,2006-04-25 12:54:44.040
Прораммист Java,55399.2,Москва,2006-04-07 14:08:26.040
Программист,26935.5,Москва,2006-06-25 12:36:38.040
HR Database Specialist,31854.54,Москва,2006-04-07 14:15:23.040
Специалист группы технической поддержки,19389.72,Москва,2006-04-07 14:27:41.040
Администратор локальной сети,,Москва,2006-04-07 14:34:30.040
Project Manager for SDH and DWDM Networks,,Москва,2006-04-07 14:37:18.040
Программист Delphi (FireBird),44319.36,Москва,2006-04-07 14:39:49.040
Руководитель Help Desk/ Техподдержки,29966.64,Москва,2006-05-29 11:47:30.040
Менеджер проекта по внедрению ERP (международная компания).,,Санкт-Петербург,2006-04-07 14:45:13.040
Специалист по технической поддержке Oracle e-Business Suite (логистика),,Москва,2006-04-07 14:48:28.040
Специалист внедрения информационно - аналитической системы,27242.4,Москва,2006-05-02 11:40:34.040
"Консультант по информационной безопасности (антивирусы, антиспам).",,Москва,2006-04-07 14:56:56.040
Специалист по технической поддержке Oracle e-Business Suite (финансы),,Москва,2006-04-07 14:58:55.040
Системный администратор,20774.7,Москва,2006-04-07 15:00:07.040
Project manager,114475.875,Москва,2006-06-09 08:49:42.040
Специалист по технической поддержке Oracle E-Business Suite HRMS (управление персоналом),,Москва,2006-04-07 15:07:42.040
Системный администратор,62324.1,Москва,2006-04-07 15:07:51.040
"Сервисный инженер второй линии - Сisco, компания INLINE Technologies",31328.76,Москва,2006-05-29 10:00:09.040
Специалист сопровождения программных продуктов,25880.28,Москва,2006-05-02 11:40:35.040
Руководитель проекта,,Москва,2006-04-07 15:18:12.040
Инструктор Oracle E-Business Suite Financials (модуль Финансы),,Москва,2006-04-07 15:18:20.040
Системный администратор,36372.104999999996,Москва,2006-07-04 11:19:53.040
"Аналитик, направление ""Аналитические системы""",30842.655000000002,Москва,2006-08-17 10:34:33.040
Client Representative in the Global Company (Storage Technology Businesses),83098.8,Москва,2006-04-07 15:27:51.040
Sales Manager to retail,,Москва,2006-04-07 15:29:29.040
Системный администратор,21553.84,Москва,2006-07-04 09:09:10.040
Консультант по информационной безопасности,33239.52,Москва,2006-04-07 15:30:15.040
Консультант по технологиям Microsoft,27699.6,Москва,2006-04-07 15:32:02.040
Бренд-менеджер,25393.025,Москва,2006-09-04 15:31:06.040
Менеджер по работе с вендорами,19389.72,Москва,2006-04-07 15:33:34.040
Руководитель группы тестирования,,Московская область - Север,2006-08-17 10:34:33.040
Project Manager (Telecommunication Business Department),49859.28,Москва,2006-04-07 15:38:14.040
Инструктор Oracle E-Business Suite HRMS (управление персоналом),,Москва,2006-04-07 15:38:18.040
Специалист по внедрению банковского ПО,26729.5,Москва,2006-09-04 15:31:06.040
Key Account Manager in The International Company (videoconference),108969.6,Москва,2006-05-19 15:02:54.040
Региональный представитель в г. Нижний Новгород.,20774.7,Нижний Новгород,2006-04-24 11:41:15.040
Инструктор по базовым технологиям Oracle,,Москва,2006-04-07 15:46:16.040
Руководитель группы автоматизации тестирования (QA Automation Lead),,Москва,2006-09-28 12:31:27.040
Региональный представитель в г. Ростов-на-Дону,20774.7,Ростов-на-Дону,2006-04-24 11:41:15.040
Инженер по автоматизации тестирования (QA Automation Engineer),,Москва,2006-09-28 12:31:27.040
Программист,48474.3,Москва,2006-04-13 14:28:18.040
МЕНЕДЖЕР ПО ПРОДАЖАМ (Компьютерный сервисный центр),19069.68,Москва,2006-05-18 13:19:10.040
Software Engineer (student),,Москва,2006-05-03 09:32:58.040
System Analyst,,Москва,2006-04-07 16:22:42.040
Менеджер по маркетингу и рекламе,22895.175,Москва,2006-06-19 10:09:14.040
IT - специалист,,Москва,2006-04-07 16:26:28.040
КОММЕРЧЕСКИЙ ДИРЕКТОР,133647.5,Москва,2006-09-04 13:34:59.040
"ИНЖЕНЕР - ЭКСПЕРТ Службы сервисной поддержки, направление MVTS MERA",53884.6,Москва,2006-07-28 10:20:35.040
"ИНЖЕНЕР Службы сервисной поддержки, направление MVTS MERA",36372.104999999996,Москва,2006-07-28 10:20:35.040
Менеджер по продажам,51760.56,Москва,2006-05-03 15:51:00.040
Программист PHP/Системный администратор,19389.72,Москва,2006-04-07 16:37:20.040
Менеджер по работе с партнёрами,21553.84,Москва,2006-07-26 09:40:17.040
"ВЕДУЩИЙ ИНЖЕНЕР Службы сервисной поддержки, направление MVTS MERA\ДИОНИС",36372.104999999996,Москва,2006-07-28 10:20:35.040
Руководитель направления по работе с корпоративными клиентами (ТЭК),80806.5,Москва,2006-06-05 10:51:38.040
Инженер,,Москва,2006-05-12 11:45:37.040
Помощник системного администратора/Системный администратор,16619.76,Москва,2006-04-07 16:45:07.040
Программист-администратор 1С,51244.26,Москва,2006-04-07 16:45:48.040
Системный администратор,22159.68,Москва,2006-04-20 11:00:05.040
АДМИНИСТРАТОР БАЗ ДАННЫХ,24929.64,Москва,2006-04-24 09:37:08.040
ИНЖЕНЕР Службы сервисной поддержки серверного оборудования SUN и/или HP,37547.58,Москва,2006-08-07 14:51:50.040
IT Help Desk Manager,68106.0,Россия,2006-05-29 10:53:50.040
РУКОВОДИТЕЛЬ НАПРАВЛЕНИЯ сервисной поддержки персональных компьютеров,38779.44,Москва,2006-04-24 09:37:09.040
РУКОВОДИТЕЛЬ НАПРАВЛЕНИЯ сервисной поддержки прикладного ПО СУБД Oracle и/или Microsoft,37547.58,Москва,2006-08-07 14:51:50.040
Специалист службы технической поддержки,18004.74,Москва,2006-04-07 16:56:55.040
РУКОВОДИТЕЛЬ НАПРАВЛЕНИЯ сервисной поддержки серверов,40229.55,Москва,2006-08-07 14:51:50.040
Characterisation Engineer,9534.84,Киев,2006-05-30 14:44:44.040
Инженер технической поддержки,22159.68,Москва,2006-04-24 11:38:09.040
Оператор ПК/архивариус,13157.31,Москва,2006-04-18 15:52:28.040
Тестировщик ПО (низкоуровневое тестирование Delphi),14983.32,Москва,2006-05-02 11:40:35.040
Tester (N.Novgorod),,Нижний Новгород,2006-04-07 17:41:32.040
Тестировщик ПО (тестирование банковского ПО),13621.2,Москва,2006-05-30 12:23:54.040
Инженер,45704.340000000004,Москва,2006-04-07 17:45:43.040
QA Engineer,,Казань,2006-04-07 17:45:55.040
Главный редактор Клео.Ру,48474.3,Москва,2006-04-07 17:52:31.040
Эксперт по АБС в крупную IT компанию,83098.8,Москва,2006-04-07 17:52:48.040
Эксперт (хранилище данных) в крупную IT компанию,81727.2,Москва,2006-05-29 12:45:46.040
Программист VB.NET в крупную софтверную компанию,36362.925,Москва,2006-06-05 09:19:05.040
Дизайнер-полиграфист,,Москва,2006-05-16 16:16:51.040
Специалист отдела информационной безопасности,33239.52,Москва,2006-04-07 18:09:48.040
Маркетолог-аналитик,,Москва,2006-05-22 11:31:50.040
Аналитик ( проектировщик веб-систем),27699.6,Москва,2006-04-07 18:15:57.040
Менеджер проектов по внедрению биллинговой системы,90023.7,Москва,2006-04-07 18:17:35.040
WEB ДИЗАЙНЕР,,Санкт-Петербург,2006-04-07 18:19:34.040
WEB ДИЗАЙНЕР,,Санкт-Петербург,2006-04-07 18:22:42.040
Арт-директор,55399.2,Москва,2006-04-07 18:23:03.040
Менеджер по продажам,41549.4,Санкт-Петербург,2006-04-07 18:24:05.040
"IT - специалист (начальный уровень, полная занятось)",20774.7,Москва,2006-04-07 18:41:54.040
БИЗНЕС-АНАЛИТИК (IT-консультант),,Москва,2006-07-14 13:29:28.040
Программист С/С++ в компанию Кирилл и Мефодий,21424.879999999997,Москва,2006-11-27 11:27:26.030
Global business application support specialist (SAP modules),33932.01,Москва,2006-04-07 18:55:46.040
Заместитель начальника отдела (ИТ),32690.88,Москва,2006-05-19 13:48:24.040
Специалист QA,10896.96,Киев,2006-05-03 11:02:29.040
"СИСТЕМНЫЙ АНАЛИТИК, СИСТЕМНЫЙ АРХИТЕКТОР, главный архитектор проекта",,Москва,2006-07-14 13:29:28.040
Руководитель отдела строительства объектов беспроводных сетей,,Киев,2006-04-07 19:19:33.040
Начальник отдела по продаже оборудования для СКС,,Киев,2006-05-29 12:36:35.040
Инженер по коммутационным системам,12259.08,Киев,2006-05-03 11:28:40.040
Консультант / аналитик (проект по внедрению CRM-системы) (IKH-CRM),76173.9,Россия,2006-04-07 19:38:38.040
